,stop_id,level6,level5,level4,level3,level2,level1,levelNights,stop_lat,stop_lon
0,ACT_3450298,1,1,1,,,,,46.41909291056408,-117.04413465427888
1,ACT_3450300,1,1,1,,,,,46.42100123800884,-117.04409915955824
2,ACT_3451427,1,1,1,,,,,46.42180068071767,-117.04795939786766
3,ACT_3450327,1,1,1,,,,,46.42178289099124,-117.0531756800681
4,ACT_3450330,1,1,1,,,,,46.42122939463133,-117.063943008724
5,ACT_3450332,1,1,1,,,,,46.41997956275264,-117.06772717063949
6,ACT_3450046,1,1,1,,,,,46.41859107584412,-117.0691685127266
7,ACT_3450337,1,1,1,,,,,46.41458890530009,-117.06916169635066
8,ACT_3450338,1,1,1,,,,,46.41095790078658,-117.06921051379534
9,ACT_3450036,1,1,1,,,,,46.401279,-117.07208
10,ACT_3451428,1,1,1,,,,,46.40141517167608,-117.08018399491964
11,ACT_3451429,1,1,1,,,,,46.3885116648067,-117.0828290280758
12,ACT_3451430,1,1,1,,,,,46.38523891161284,-117.08064906985872
13,ACT_3451431,1,1,1,,,,,46.38526404592104,-117.0707710691464
14,ACT_3451432,1,1,1,,,,,46.388908676012335,-117.06647032359844
15,ACT_3451433,1,1,1,,,,,46.38666554280214,-117.05851009541723
16,ACT_3451434,1,1,1,,,,,46.39276950242479,-117.05986849587168
17,ACT_3450339,1,1,1,,,,,46.4035702784004,-117.05812417884714
18,ACT_3450044,1,1,1,,,,,46.40356100676527,-117.05469681074844
19,ACT_3450040,1,1,1,,,,,46.40989422014227,-117.0455503463745
20,ACT_3450039,1,1,1,,,,,46.41255,-117.04398
21,ACT_3450049,1,1,1,,,,,46.41728,-117.01268
22,ACT_3450344,1,1,1,,,,,46.421554,-117.02796
23,ACT_3450345,1,1,1,,,,,46.42206687221992,-117.03076396636756
24,ACT_3450048,1,1,1,,,,,46.41896983406835,-117.0441354132934
25,ACT_3450301,1,1,1,,,,,46.421800675925,-117.048007138919
26,ACT_3450328,1,1,1,,,,,46.42178925727373,-117.05836543686344
27,ACT_3450043,1,1,1,,,,,46.40371,-117.06486
28,ACT_3450340,1,1,1,,,,,46.4106564335761,-117.05332080130856
29,ACT_3450035,1,1,1,,,,,46.41778675295845,-117.0415163040161
30,ACT_3450361,1,1,1,,,,,46.41457513258006,-117.05818941163513
31,ACT_3451417,1,1,1,,,,,46.411244051147605,-117.05848000616646
32,ACT_3451422,1,1,1,,,,,46.403427790295865,-117.05845316939056
33,ACT_3451424,1,1,1,,,,,46.40722715866433,-117.06549187614972
34,ACT_3451425,1,1,1,,,,,46.4071991084268,-117.06278881429154
35,ACT_3450038,1,1,1,,,,,46.40719,-117.05874
36,ACT_3450042,1,1,1,,,,,46.41426,-117.06566
37,ACT_3450355,1,1,1,,,,,46.41454409003839,-117.0457025544156
38,ACT_3450047,1,1,1,,,,,46.42181,-117.04788
39,ACT_3450362,1,1,1,,,,,46.414553084565824,-117.05353685648184
40,ACT_3451412,1,1,1,,,,,46.40720500117672,-117.0535575093486
41,ACT_3451413,1,1,1,,,,,46.407244785821774,-117.04966026462216
42,ACT_3451414,1,1,1,,,,,46.4126000718459,-117.04710051321422
43,ACT_3451415,1,1,1,,,,,46.410928238581135,-117.04700910170963
44,ACT_3451416,1,1,1,,,,,46.41092764240963,-117.05479269116768
45,ACT_3451418,1,1,1,,,,,46.41486720370565,-117.0583939685241
46,ACT_3451419,1,1,1,,,,,46.41622475998869,-117.05827961957672
47,ACT_3451420,1,1,1,,,,,46.41627294650863,-117.04971287768883
48,ACT_3451421,1,1,1,,,,,46.41624186272061,-117.04597349977502
49,ACT_3450363,1,1,1,,,,,46.36837387251726,-117.06324507309483
50,ACT_3450041,1,1,1,,,,,46.34111,-117.05439
51,ACT_3450364,1,1,1,,,,,46.34094762053456,-117.05142755978348
52,ACT_3450365,1,1,1,,,,,46.340307469000685,-117.04566623074672
53,ACT_3450366,1,1,1,,,,,46.33640049552297,-117.03732056577532
54,ACT_3450367,1,1,1,,,,,46.33793258431913,-117.03832101394984
55,ACT_3450368,1,1,1,,,,,46.33863901768501,-117.0472203154049
56,ACT_3450369,1,1,1,,,,,46.33998306909448,-117.05183182205091
57,ACT_3450050,1,1,1,,,,,46.340191430673,-117.054809331894
58,ACT_3450371,1,1,1,,,,,46.41437006744833,-117.0441599352002
59,ACT_3450360,1,1,1,,,,,46.42162,-117.029405
60,ACT_3450359,1,1,1,,,,,46.42154798008636,-117.0269884889634
61,ACT_3450358,1,1,1,,,,,46.42026253548693,-117.02344372825682
62,ACT_3450357,1,1,1,,,,,46.41954677303832,-117.021067676076
63,ACT_3450356,1,1,1,,,,,46.41807244309895,-117.0158862634394
64,ACT_3453995,1,1,1,,,,,46.41436202250128,-117.0035191008444
65,ACT_3453999,1,1,1,,,,,46.41263243380653,-117.00105494700875
66,ACT_3453992,1,1,1,,,,,46.40944152002692,-117.0035112561051
67,ACT_3453969,1,1,1,,,,,46.40436340072648,-117.00808389292948
68,ACT_3453989,1,1,1,,,,,46.40104917420072,-117.00645609917582
69,ACT_3450022,1,1,1,,,,,46.40061,-116.9934
70,ACT_3450021,1,1,1,,,,,46.39162,-116.98866
71,ACT_3450013,1,1,1,,,,,46.384014,-116.982122
72,ACT_3453941,1,1,1,,,,,46.3814465708898,-116.97748583526295
73,ACT_3453984,1,1,1,,,,,46.37699652372616,-116.97110752505104
74,ACT_3453983,1,1,1,,,,,46.37299882443838,-116.96004179047584
75,ACT_3450020,1,1,1,,,,,46.37685,-116.96459
76,ACT_3450019,1,1,1,,,,,46.3768,-116.97731
77,ACT_3453985,1,1,1,,,,,46.380797466770126,-116.98079144649662
78,ACT_3453987,1,1,1,,,,,46.38775402356948,-116.98727686726636
79,ACT_3453988,1,1,1,,,,,46.38780931589374,-116.99541279778684
80,ACT_3450014,1,1,1,,,,,46.3879149,-117.0066636
81,ACT_3450026,1,1,1,,,,,46.39713,-117.00834
82,ACT_3453991,1,1,1,,,,,46.4093967281673,-117.00846258675496
83,ACT_3450011,1,1,1,,,,,46.4113413,-117.0137907
84,ACT_3453993,1,1,1,,,,,46.412337005460806,-117.02124671748362
85,ACT_3450017,1,1,1,,,,,46.41794,-117.02093
86,ACT_3450016,1,1,1,,,,,46.41788,-117.01794
87,ACT_3450015,1,1,1,,,,,46.37695812834322,-116.99266791343688
88,ACT_3453944,1,1,1,,,,,46.377032502414494,-117.0065470714424
89,ACT_3453948,1,1,1,,,,,46.38109173845829,-117.0073308208484
90,ACT_3450024,1,1,1,,,,,46.37711,-117.00974
91,ACT_3454021,1,1,1,,,,,46.400939191425095,-117.00727726840256
92,ACT_3450033,1,1,1,,,,,46.40428,-117.02446
93,ACT_3453972,1,1,1,,,,,46.4011355070744,-117.03277228657517
94,ACT_3450032,1,1,1,,,,,46.41008,-117.03364
95,ACT_3453973,1,1,1,,,,,46.41419392700592,-117.03266322091352
96,ACT_3450031,1,1,1,,,,,46.41663290192597,-117.03235387802124
97,ACT_3450030,1,1,1,,,,,46.42143,-117.02732
98,ACT_3450012,1,1,1,,,,,46.419652,-117.023937
99,ACT_3450029,1,1,1,,,,,46.41659,-117.02494
100,ACT_3453974,1,1,1,,,,,46.41795490675611,-117.02831868088248
101,ACT_3454022,1,1,1,,,,,46.41561765247594,-117.03117046390868
102,ACT_3450028,1,1,1,,,,,46.41336352474257,-117.02544450759886
103,ACT_3453970,1,1,1,,,,,46.403749522835234,-117.02160620665462
104,ACT_3450027,1,1,1,,,,,46.39617,-117.02076
105,ACT_3453971,1,1,1,,,,,46.394775287773854,-117.02184318535684
106,ACT_3453976,1,1,1,,,,,46.398637764271,-117.00334518121088
107,ACT_3453951,1,1,1,,,,,46.38428315863592,-117.00687784019593
108,ACT_3450025,1,1,1,,,,,46.38409,-117.00042
109,ADGG_Ellensburg,1,,,,,,,47.00766572,-120.5861511
110,ADGG_George,1,,,,,,,47.083119,-119.85975
111,ADGG_Quincy,1,,,,,,,47.230514,-119.853171
112,ADGG_Wenatchee,1,,,,,,,47.420952,-120.30726
113,ADGG_Orondo,1,,,,,,,47.62576503,-120.227321
114,ADGG_ChelanFalls,1,,,,,,,47.81719031,-119.9770551
115,ADGG_Pateros,1,,,,,,,48.05163866,-119.9023434
116,ADGG_Brewster,1,,,,,,,48.10349128,-119.7816498
117,ADGG_Malott,1,,,,,,,48.28299025,-119.7061961
118,ADGG_OkanoganNB,1,,,,,,,48.362018,-119.582875
119,ADGG_OmakTravelPlaza,1,,,,,,,48.41641044,-119.5109871
120,ADGG_OkanoganSB,1,,,,,,,48.362073,-119.583139
121,ADGG_SeaTac,1,,,,,,,47.4437869753968,-122.301587777901
122,ADGG_VAHospital,1,,,,,,,47.5636946351136,-122.309222960829
123,ADGG_SeattleGreyhound,1,,,,,,,47.592028193444,-122.326414093637
124,ADGG_SeattleAmtrak,1,,,,,,,47.5986054128842,-122.330197855434
125,ADGG_Harborview,1,,,,,,,47.6033661358082,-122.324741436526
126,ADGG_ArnoldMedicalPavilion,1,,,,,,,47.6103195722068,-122.322596949355
127,ADGG_SwedishHospital,1,,,,,,,47.6080704036584,-122.321535152565
128,ADGG_PolyClinicMadison,1,,,,,,,47.6069941930058,-122.328438318638
129,ADGG_VirginiaMason,1,,,,,,,47.6094086682634,-122.328406602477
130,ADGG_EdmondsW,1,,,,,,,47.8120248301877,-122.383546315134
131,ADGG_KingstonW,1,,,,,,,47.8020250097366,-122.500468852334
132,ADGG_PortTownsend,1,,,,,,,48.0495596565325,-122.818430556711
133,ADGG_DiscoveryBay,1,,,,,,,47.9872831161314,-122.886505206288
134,ADGG_Sequim,1,,,,,,,48.0786397631903,-123.117613035549
135,ADGG_PortAngeles,1,,,,,,,48.1197083096073,-123.431502615491
136,ADGG_KingstonE,1,,,,,,,47.7960579117603,-122.496259144793
137,ADGG_EdmondsE,1,,,,,,,47.8104652977242,-122.3851860441
138,ADGG_SpokaneAirportC,1,,,,,,,47.624314,-117.538861
139,ADGG_SpokaneAirportAB,1,,,,,,,47.626558,-117.536919
140,ADGG_STAPlaza,1,,,,,,,47.657655,-117.422032
141,ADGG_SpokaneIntermodal,1,,,,,,,47.6563452,-117.4153171
142,ADGG_NorthSpokane,1,,,,,,,47.76879835,-117.4069488
143,ADGG_DeerPark,1,,,,,,,47.94544152,-117.4788437
144,ADGG_LoonLake,1,,,,,,,48.06062062,-117.6215888
145,ADGG_ChewelahCasino,1,,,,,,,48.23780963,-117.7108501
146,ADGG_Chewelah,1,,,,,,,48.27916828,-117.715647
147,ADGG_Addy,1,,,,,,,48.35887687,-117.8355252
148,ADGG_Arden,1,,,,,,,48.46893654,-117.8884909
149,ADGG_Colville,1,,,,,,,48.53602548,-117.90848
150,ADGG_KettleFalls,1,,,,,,,48.61034629,-118.0624132
151,ADGG_PascoTransit,1,1,,,,,,46.2353706356642,-119.119667975934
152,ADGG_PascoIntermodal,1,1,,,,,,46.2369602145512,-119.087614407931
153,ADGG_PascoAirport,1,1,,,,,,46.259449459662,-119.115197513007
154,ADGG_Burbank,1,1,,,,,,46.2041001903675,-119.01312152516
155,ADGG_Wallula,1,1,,,,,,46.0824094491563,-118.907930674776
156,ADGG_Touchet,1,1,,,,,,46.0403664665386,-118.668211542631
157,ADGG_CollegePlace,1,1,,,,,,46.0501617402461,-118.388467509444
158,ADGG_ValleyTransit,1,1,,,,,,46.0660582187839,-118.341969556474
159,ADGG_WhitmanCollege,1,1,,,,,,46.0707373217102,-118.331370800568
160,ADGG_WallaWallaAirport,1,1,,,,,,46.0870851879917,-118.284619318464
161,BBF_pa,1,,,,,,,48.1208906384423,-123.431745171546
162,BBF_vic,1,,,,,,,48.421646665529,-123.372253775596
163,BFT_RC442,1,1,1,1,,,,46.318486,-119.281272
164,BFT_RC459,1,1,1,1,,,,46.3076,-119.285094
165,BFT_RC457,1,1,1,1,,,,46.303803,-119.283581
166,BFT_RC458,1,1,1,1,,,,46.302011,-119.281756
167,BFT_RC469,1,1,1,1,,,,46.299283,-119.281517
168,BFT_RC136,1,1,1,1,,,,46.296428,-119.28115
169,BFT_RC137,1,1,1,1,,,,46.293994,-119.279733
170,BFT_RC138,1,1,1,1,,,,46.291828,-119.278406
171,BFT_RC139,1,1,1,1,,,,46.289467,-119.277578
172,BFT_RC140,1,1,1,1,,,,46.287281,-119.277633
173,BFT_RC440,1,1,1,1,,,,46.28585,-119.279258
174,BFT_RC441,1,1,1,1,,,,46.285817,-119.284
175,BFT_RC420,1,1,1,1,,,,46.282981,-119.284428
176,BFT_RC421,1,1,1,1,,,,46.280867,-119.283519
177,BFT_RC424,1,1,1,1,,,,46.278264,-119.282378
178,BFT_RC001,1,1,1,1,1,,,46.277109,-119.278933
179,BFT_RC425,1,1,1,1,,,,46.274936,-119.280811
180,BFT_RC471,1,1,1,1,,,,46.2739,-119.281318
181,BFT_RC054,1,1,1,1,,,,46.272778,-119.276753
182,BFT_RC055,1,1,1,1,,,,46.271775,-119.275306
183,BFT_RC056,1,1,1,1,,,,46.269475,-119.276017
184,BFT_RC057,1,1,1,1,,,,46.267536,-119.276025
185,BFT_RC058,1,1,1,1,,,,46.264783,-119.276039
186,BFT_RC477,1,1,1,1,,,,46.263619,-119.275667
187,BFT_RC059,1,1,1,1,,,,46.262458,-119.276803
188,BFT_RC060,1,1,1,1,,,,46.262464,-119.279267
189,BFT_RC444,1,1,1,1,,,,46.2604,-119.284617
190,BFT_RC023,1,1,1,1,,,,46.257094,-119.310997
191,BFT_RC242,1,1,1,1,,,,46.256322,-119.313136
192,BFT_RC402,1,1,1,1,,,,46.254855,-119.318515
193,BFT_RC401,1,1,1,1,,,,46.253044,-119.318972
194,BFT_RC400,1,1,1,1,,,,46.25045,-119.311119
195,BFT_RC403,1,1,1,1,,,,46.248267,-119.303883
196,BFT_RC275,1,1,1,1,,,,46.242519,-119.293525
197,BFT_RC277,1,1,1,1,,,,46.235308,-119.281744
198,BFT_RC278,1,1,1,1,,,,46.231525,-119.275472
199,BFT_RC483,1,1,1,1,,,,46.229572,-119.270242
200,BFT_RC468,1,1,1,1,,,,46.227053,-119.266531
201,BFT_RC255,1,1,1,1,,,,46.227033,-119.261703
202,BFT_RC256,1,1,1,1,,,,46.227044,-119.258831
203,BFT_RC257,1,1,1,1,,,,46.227064,-119.2554
204,BFT_RC258,1,1,1,1,,,,46.2271,-119.248831
205,BFT_KE116,1,1,1,1,,,,46.227114,-119.246364
206,BFT_KE117,1,1,1,1,,,,46.227126,-119.242986
207,BFT_KE386,1,1,1,1,,,,46.227044,-119.237513645739
208,BFT_KE387,1,1,1,1,,,,46.227017,-119.235067
209,BFT_KE388,1,1,1,1,,,,46.22515,-119.231378
210,BFT_KE380,1,1,1,1,,,,46.224897,-119.229008
211,BFT_KE476,1,1,1,1,,,,46.223056,-119.22645
212,BFT_KE004,1,1,1,1,,,,46.223,-119.222594
213,BFT_KE005,1,1,1,1,,,,46.221992,-119.220628
214,BFT_KE001,1,1,1,1,1,,,46.2220051122907,-119.216113639838
215,BFT_KE129,1,1,1,,,,,46.214503,-119.218781
216,BFT_KE130,1,1,1,,,,,46.212653,-119.220297
217,BFT_KE330,1,1,1,,,,,46.209175,-119.225631
218,BFT_KE331,1,1,1,,,,,46.207161,-119.223472
219,BFT_KE332,1,1,1,,,,,46.201584,-119.222319
220,BFT_KE333,1,1,1,,,,,46.199111,-119.216881
221,BFT_KE334,1,1,1,,,,,46.199103,-119.212236
222,BFT_KE335,1,1,1,,,,,46.199097,-119.206953
223,BFT_KE336,1,1,1,,,,,46.199136,-119.199956
224,BFT_KE337,1,1,1,,,,,46.199192,-119.196878
225,BFT_KE338,1,1,1,,,,,46.199278,-119.191389
226,BFT_KE339,1,1,1,,,,,46.199369,-119.186164
227,BFT_KE340,1,1,1,,,,,46.199433,-119.179581
228,BFT_KE341,1,1,1,,,,,46.198978,-119.169122
229,BFT_KE342,1,1,1,,,,,46.198742,-119.164106
230,BFT_KE432,1,1,1,,,,,46.198514,-119.157856
231,BFT_KE348,1,1,1,,,,,46.198525,-119.150367
232,BFT_KE349,1,1,1,,,,,46.198517,-119.147392
233,BFT_KE350,1,1,1,,,,,46.198519,-119.140861
234,BFT_KE351,1,1,1,1,,,,46.198483,-119.135853
235,BFT_KE352,1,1,1,1,,,,46.198367,-119.130117
236,BFT_KE450,1,1,1,1,,,,46.198253,-119.123903
237,BFT_KE448,1,1,1,,,,,46.198164,-119.119131
238,BFT_KE452,1,1,1,,,,,46.200372,-119.116931
239,BFT_KE087,1,1,1,1,1,,,46.202742,-119.119189
240,BFT_KE088,1,1,1,1,1,,,46.202786,-119.121994
241,BFT_KE003,1,1,1,1,1,,,46.206262,-119.122886
242,BFT_PA001,1,1,1,1,1,,,46.2353316685755,-119.119182623576
243,BFT_PA062,1,1,1,1,,,,46.240039,-119.117261
244,BFT_PA063,1,1,1,1,,,,46.242392,-119.117214
245,BFT_PA064,1,1,1,1,,,,46.246089,-119.117047
246,BFT_PA065,1,1,1,1,,,,46.251097,-119.116772
247,BFT_PA066,1,1,1,1,,,,46.256083,-119.117983
248,BFT_PA055,1,1,1,1,,,,46.253486,-119.121342
249,BFT_PA067,1,1,1,1,,,,46.255042,-119.124911
250,BFT_PA068,1,1,1,1,,,,46.253294,-119.130214
251,BFT_PA069,1,1,1,1,,,,46.253947,-119.142692
252,BFT_PA070,1,1,1,1,,,,46.255494,-119.147656
253,BFT_PA071,1,1,1,,,,,46.256214,-119.157508
254,BFT_PA072,1,1,1,,,,,46.256226,-119.162096
255,BFT_PA073,1,1,1,,,,,46.256275,-119.16985
256,BFT_PA074,1,1,1,,,,,46.256208,-119.177303
257,BFT_PA075,1,1,1,,,,,46.256236,-119.181611
258,BFT_PA077,1,1,1,,,,,46.256267,-119.190156
259,BFT_PA078,1,1,1,,,,,46.256308,-119.197797
260,BFT_PA242,1,1,1,,,,,46.257247,-119.200661
261,BFT_PA243,1,1,1,,,,,46.261547,-119.200489
262,BFT_PA244,1,1,1,,,,,46.265778,-119.200308
263,BFT_PA492,1,1,1,,,,,46.270278,-119.201889
264,BFT_PA245,1,1,1,,,,,46.270736,-119.206114
265,BFT_PA246,1,1,1,,,,,46.270786,-119.209481
266,BFT_PA247,1,1,1,,,,,46.270956,-119.214947
267,BFT_PA085,1,1,1,,,,,46.27103,-119.2207
268,BFT_RC094,1,1,1,1,,,,46.26375,-119.264222
269,BFT_RC095,1,1,1,1,,,,46.263575,-119.258994
270,BFT_RC096,1,1,1,1,,,,46.267064,-119.260889
271,BFT_RC097,1,1,1,1,,,,46.269178,-119.268117
272,BFT_RC098,1,1,1,1,,,,46.270511,-119.269069
273,BFT_RC099,1,1,1,1,,,,46.276736,-119.274958
274,BFT_PA024,1,1,1,1,,,,46.234017,-119.112983
275,BFT_PA025,1,1,1,,,,,46.233592,-119.107486
276,BFT_PA026,1,1,1,,,,,46.2302636343398,-119.107603
277,BFT_PA027,1,1,1,,,,,46.228533,-119.106389
278,BFT_PA028,1,1,1,,,,,46.228817,-119.10355
279,BFT_PA029,1,1,1,,,,,46.227747,-119.098778
280,BFT_PA030,1,1,1,,,,,46.228681,-119.094858
281,BFT_PA449,1,1,1,,,,,46.229539,-119.091365
282,BFT_PA159,1,1,1,1,,,,46.231414,-119.088097
283,BFT_PA185,1,1,1,1,,,,46.233569,-119.078889
284,BFT_PA452,1,1,1,,,,,46.233719,-119.07302
285,BFT_PA453,1,1,1,,,,,46.234482,-119.070611
286,BFT_PA454,1,1,1,,,,,46.237471,-119.071355
287,BFT_PA455,1,1,1,,,,,46.238439,-119.075703
288,BFT_PA456,1,1,1,,,,,46.240392,-119.07568
289,BFT_PA457,1,1,1,,,,,46.244497,-119.074667
290,BFT_PA458,1,1,1,,,,,46.242889,-119.070703
291,BFT_PA459,1,1,1,,,,,46.240903,-119.067392
292,BFT_PA460,1,1,1,,,,,46.238256,-119.0656
293,BFT_PA461,1,1,1,,,,,46.234453,-119.065644
294,BFT_PA462,1,1,1,,,,,46.228897,-119.060453
295,BFT_PA463,1,1,1,1,,,,46.227022,-119.05365
296,BFT_PA464,1,1,1,,,,,46.228736,-119.051906
297,BFT_PA465,1,1,1,1,,,,46.226444,-119.050222
298,BFT_KE246,1,1,1,1,,,,46.20775,-119.124286
299,BFT_KE247,1,1,1,,,,,46.206858,-119.128547
300,BFT_KE248,1,1,1,,,,,46.205833,-119.132783
301,BFT_KE249,1,1,1,,,,,46.205847,-119.134969
302,BFT_KE250,1,1,1,,,,,46.205856,-119.139217
303,BFT_KE251,1,1,1,,,,,46.205872,-119.143014
304,BFT_KE252,1,1,1,,,,,46.205878,-119.146103
305,BFT_KE253,1,1,1,,,,,46.205897,-119.149478
306,BFT_KE254,1,1,1,,,,,46.205914,-119.153464
307,BFT_KE255,1,1,1,,,,,46.206125,-119.157144
308,BFT_KE256,1,1,1,,,,,46.206144,-119.159958
309,BFT_KE257,1,1,1,,,,,46.206058,-119.163528
310,BFT_KE258,1,1,1,,,,,46.2062,-119.168858
311,BFT_KE259,1,1,1,,,,,46.206314,-119.173903
312,BFT_KE260,1,1,1,,,,,46.206439,-119.178667
313,BFT_KE261,1,1,1,,,,,46.206472,-119.18365
314,BFT_KE262,1,1,1,,,,,46.206461,-119.185928
315,BFT_KE263,1,1,1,,,,,46.20645,-119.190344
316,BFT_KE264,1,1,1,,,,,46.206442,-119.193028
317,BFT_KE266,1,1,1,,,,,46.206431,-119.197372
318,BFT_KE267,1,1,1,,,,,46.210672,-119.201028
319,BFT_KE268,1,1,1,,,,,46.214128,-119.200989
320,BFT_KE269,1,1,1,,,,,46.219067,-119.202339
321,BFT_KE270,1,1,1,,,,,46.222956,-119.202397
322,BFT_KE271,1,1,1,,,,,46.225078,-119.206733
323,BFT_KE051,1,1,1,1,,,,46.226838,-119.208594
324,BFT_KE272,1,1,1,,,,,46.226866,-119.215509
325,BFT_KE273,1,1,1,,,,,46.225403,-119.218408
326,BFT_WR001,1,1,1,,,,,46.300213,-119.349181
327,BFT_WR026,1,1,1,,,,,46.299617,-119.345128
328,BFT_WR027,1,1,1,,,,,46.298044,-119.341444
329,BFT_WR028,1,1,1,,,,,46.297072,-119.339128
330,BFT_WR029,1,1,1,,,,,46.296794,-119.337403138721
331,BFT_RC026,1,1,1,,,,,46.293397,-119.320714
332,BFT_RC027,1,1,1,,,,,46.293036,-119.310508
333,BFT_RC028,1,1,1,,,,,46.293022,-119.301872
334,BFT_RC029,1,1,1,,,,,46.293008,-119.298794
335,BFT_RC030,1,1,1,,,,,46.292992,-119.292881
336,BFT_RC032,1,1,1,,,,,46.290736,-119.290172
337,BFT_RC033,1,1,1,,,,,46.288586,-119.2902
338,BFT_RC034,1,1,1,,,,,46.285058,-119.290222
339,BFT_RC035,1,1,1,,,,,46.2817607093907,-119.290228
340,BFT_RC037,1,1,1,,,,,46.278917,-119.29025
341,BFT_RC435,1,1,1,,,,,46.275706,-119.290233
342,BFT_RC436,1,1,1,,,,,46.271864,-119.290242
343,BFT_RC432,1,1,1,,,,,46.270658,-119.286433
344,BFT_RC429,1,1,1,,,,,46.273883,-119.281722
345,BFT_RC053,1,1,1,1,,,,46.2753032908024,-119.279928
346,BFT_KE010,1,1,1,1,,,,46.224844,-119.213797
347,BFT_KE011,1,1,1,1,,,,46.226653,-119.212986
348,BFT_KE012,1,1,1,1,,,,46.226647,-119.209172
349,BFT_KE013,1,1,1,1,,,,46.223284,-119.194351
350,BFT_KE014,1,1,1,1,,,,46.222129,-119.191794
351,BFT_KE015,1,1,1,1,,,,46.218883,-119.189194
352,BFT_KE016,1,1,1,1,,,,46.219575,-119.185411
353,BFT_KE017,1,1,1,1,,,,46.219586,-119.183172
354,BFT_KE018,1,1,1,1,,,,46.21902,-119.181194
355,BFT_KE019,1,1,1,1,,,,46.216431,-119.18125
356,BFT_KE445,1,1,1,1,,,,46.215089,-119.181303
357,BFT_KE442,1,1,1,1,,,,46.213369,-119.180556
358,BFT_KE440,1,1,1,1,,,,46.210361,-119.180067
359,BFT_KE277,1,1,1,1,,,,46.2070973936974,-119.180211
360,BFT_KE278,1,1,1,1,,,,46.204761,-119.180286
361,BFT_KE279,1,1,1,1,,,,46.2006,-119.180436
362,BFT_KE280,1,1,1,1,,,,46.197339,-119.180481
363,BFT_KE281,1,1,1,1,,,,46.193986,-119.180497
364,BFT_KE282,1,1,1,1,,,,46.188342,-119.180517
365,BFT_KE283,1,1,1,1,,,,46.185952,-119.180452
366,BFT_KE284,1,1,1,1,,,,46.181447,-119.188003
367,BFT_KE327,1,1,1,1,,,,46.178364,-119.193906
368,BFT_KE465,1,1,1,1,,,,46.176979,-119.190276
369,BFT_KE285,1,1,1,1,,,,46.178889,-119.187858
370,BFT_KE404,1,1,1,1,,,,46.177875,-119.179233
371,BFT_KE406,1,1,1,1,,,,46.180844,-119.177264
372,BFT_KE408,1,1,1,1,,,,46.180481,-119.172356
373,BFT_KE411,1,1,1,1,,,,46.183278,-119.172683
374,BFT_KE343,1,1,1,1,,,,46.191358,-119.163242
375,BFT_KE344,1,1,1,1,,,,46.191247,-119.160728
376,BFT_KE416,1,1,1,1,,,,46.189864,-119.159125
377,BFT_KE415,1,1,1,1,,,,46.185831,-119.159156
378,BFT_KE473,1,1,1,1,,,,46.183786,-119.155681
379,BFT_KE290,1,1,1,1,,,,46.183822,-119.150786
380,BFT_KE291,1,1,1,1,,,,46.183953,-119.145367
381,BFT_KE292,1,1,1,1,,,,46.184017,-119.1402
382,BFT_KE293,1,1,1,1,,,,46.183958,-119.133014
383,BFT_KE294,1,1,1,1,,,,46.183881,-119.12915
384,BFT_KE295,1,1,1,1,,,,46.1862861327103,-119.127497
385,BFT_KE296,1,1,1,1,,,,46.189617,-119.127444
386,BFT_KE165,1,1,1,1,,,,46.191,-119.122758
387,BFT_KE166,1,1,1,1,,,,46.191381,-119.117008
388,BFT_KE167,1,1,1,1,,,,46.194422,-119.116986
389,BFT_KE169,1,1,1,1,,,,46.197386,-119.116944
390,BFT_KE456,1,1,1,1,,,,46.200981,-119.11837
391,BFT_RC230,1,1,1,,,,,46.348364,-119.276549
392,BFT_RC482,1,1,1,,,,,46.345358,-119.276557
393,BFT_RC236,1,1,1,,,,,46.341175,-119.272692
394,BFT_RC237,1,1,1,,,,,46.338239,-119.272683
395,BFT_RC318,1,1,1,,,,,46.333661,-119.272586
396,BFT_RC478,1,1,1,,,,,46.323752,-119.272882
397,BFT_RC466,1,1,1,,,,,46.319275,-119.273147
398,BFT_RC194,1,1,1,,,,,46.315486,-119.273347
399,BFT_RC195,1,1,1,,,,,46.310806,-119.273697
400,BFT_RC196,1,1,1,,,,,46.309061,-119.273831
401,BFT_RC197,1,1,1,,,,,46.305861,-119.274067
402,BFT_RC198,1,1,1,,,,,46.303369,-119.274253
403,BFT_RC199,1,1,1,,,,,46.299928,-119.274514
404,BFT_RC200,1,1,1,,,,,46.296561,-119.274475
405,BFT_RC201,1,1,1,,,,,46.293325,-119.274467
406,BFT_RC202,1,1,1,,,,,46.289536,-119.274444
407,BFT_RC203,1,1,1,,,,,46.286089,-119.274425
408,BFT_RC204,1,1,1,,,,,46.283017,-119.273831
409,BFT_RC144,1,1,1,,,,,46.280528,-119.27725
410,BFT_RC145,1,1,1,,,,,46.279818,-119.279917
411,BFT_KE481,1,1,1,1,,,,46.216846,-119.191869
412,BFT_KE479,1,1,1,1,,,,46.213932,-119.191905
413,BFT_KE063,1,1,1,1,1,,,46.212314,-119.188911
414,BFT_KE065,1,1,1,1,1,,,46.2123,-119.183075
415,BFT_KE324,1,1,1,1,,,,46.209717,-119.179019
416,BFT_KE325,1,1,1,1,,,,46.209631,-119.172431
417,BFT_KE478,1,1,1,1,,,,46.209556,-119.167778
418,BFT_KE326,1,1,1,1,,,,46.209497,-119.165147
